2025-04-12 08:19:50.339162,Male,(4-6)
2025-04-12 08:19:50.352748,Female,(38-43)
2025-04-12 08:19:50.408934,Female,(38-43)
2025-04-12 08:19:50.481002,Female,(38-43)
2025-04-12 08:19:50.493857,Male,(25-32)
2025-04-12 08:19:50.587281,Female,(38-43)
2025-04-12 08:19:50.599862,Male,(25-32)
2025-04-12 08:19:50.657935,Female,(25-32)
2025-04-12 08:19:50.726458,Female,(25-32)
2025-04-12 08:19:50.798880,Female,(38-43)
2025-04-12 08:19:50.811114,Male,(25-32)
2025-04-12 08:19:50.871993,Female,(25-32)
2025-04-12 08:19:50.938376,Male,(15-20)
2025-04-12 08:19:50.950936,Female,(38-43)
2025-04-12 08:19:51.014554,Male,(25-32)
2025-04-12 08:19:51.085378,Male,(4-6)
2025-04-12 08:19:51.154337,Male,(4-6)
2025-04-12 08:19:51.226010,Male,(8-12)
2025-04-12 08:19:51.291510,Male,(8-12)
2025-04-12 08:19:51.366573,Male,(25-32)
2025-04-12 08:19:51.437065,Male,(25-32)
2025-04-12 08:19:51.503166,Male,(8-12)
2025-04-12 08:19:51.577626,Male,(8-12)
2025-04-12 08:19:51.645453,Male,(4-6)
2025-04-12 08:19:51.657732,Male,(25-32)
2025-04-12 08:19:51.716087,Male,(25-32)
2025-04-12 08:19:51.729142,Male,(4-6)
2025-04-12 08:19:51.740467,Female,(25-32)
2025-04-12 08:19:51.788501,Male,(25-32)
2025-04-12 08:19:51.802045,Male,(25-32)
2025-04-12 08:19:51.812857,Female,(25-32)
2025-04-12 08:19:51.857650,Male,(25-32)
2025-04-12 08:19:51.870514,Male,(0-2)
2025-04-12 08:19:51.882311,Female,(38-43)
2025-04-12 08:19:51.928101,Male,(25-32)
2025-04-12 08:19:51.941437,Female,(38-43)
2025-04-12 08:19:51.955721,Male,(8-12)
